time,open,high,low,close,volume,Volume MA
1438214400,289.92,291,284.01,288.21,12113,23754.699999999975
1438300800,288.02,289.85,281,284.45,14442,22567.699999999975
1438387200,284.45,284.99,276.53,280.31,12289,20107.349999999977
1438473600,280.31,283.44,276.26,282.44,11709,16985.649999999976
1438560000,282.44,287.05,279.7,281.28,14777,16549.849999999977
1438646400,281.28,285.94,281.28,285.47,11962,16062.499999999976
1438732800,285.47,285.94,281.49,282.61,7625,13796.649999999976
1438819200,282.58,282.58,278,279.08,10106,13036.599999999977
1438905600,279.08,281,276.07,280.19,12660,12901.749999999976
1438992000,280.04,280.32,260.62,261.34,36946,14349.299999999977
1439078400,261.34,267.6,260.73,265.58,20858,14775.599999999977
1439164800,265.69,267.72,262.17,265.1,10780,14663.099999999977
1439251200,265.09,272.99,264.81,271.96,12621,14747.899999999976
1439337600,271.97,273.75,265.8,267.1,16276,15290.649999999976
1439424000,267.09,268,263.33,264.47,12869,14719.949999999977
1439510400,264.47,268.97,262.13,266.09,13566,14820.599999999977
1439596800,266.32,267.76,260.96,262.2,10379,14877.099999999977
1439683200,262.04,262.9,256.5,259.9,27210,14965.299999999977
1439769600,259.9,262.37,257.4,258.49,9932,14744.949999999977
1439856000,258.5,258.5,162,194.52381,81457,18028.849999999977
1439942400,194.52381,255.08,178.12,226.32,84862,21666.299999999977
1440028800,226.31,237.94,226.27,235.54,26284,22258.399999999976
1440115200,235.55,236.43,230.52,232.17,12960,22291.949999999975
1440201600,232.46,234.71,221.77,230.27,20942,22753.599999999977
1440288000,230.33,232.88,225.58,228.53,12008,22615.149999999976
1440374400,228.1,228.69,207.62,210.5,54058,24719.949999999975
1440460800,210.49,228.77,196.6,222.03,68292,27753.299999999977
1440547200,222.7,232.38,220.1,226.12,23758,28435.899999999976
1440633600,226.13,229.5,224,225.8,11732,28389.499999999978
1440720000,225.66,238.9,220.11,231.83,27303,27907.349999999977
1440806400,232.08,234.03,227.16,230.75,10036,27366.249999999978
1440892800,230.9,233.96,225.2,229.99,8809,27267.699999999975
1440979200,229.99,233.69,225.31,231.35,10879,27180.599999999977
1441065600,231.06,232.39,226.55,228.24,9798,26856.699999999975
1441152000,228.24,231.89,226.51,229.71,9007,26663.599999999977
1441238400,229.71,229.96,226.1,227.25,6893,26329.949999999975
1441324800,227.29,231.66,227.01,230.89,10782,26350.099999999977
1441411200,230.88,239.76,230.01,235.84,12183,25598.749999999978
1441497600,235.84,248.48,235.5,240.97,20487,26126.499999999978
1441584000,241,243,239.03,240.85,6905,22398.899999999976
1441670400,240.91,247.68,240.27,244.2,16316,18971.599999999977
1441756800,244.2,245.57,238.38,239.07,15519,18433.349999999977
1441843200,238.97,241.9,237.01,239.49,10768,18323.749999999978
1441929600,239.4,242.78,239.39,240.6,6940,17623.649999999976
1442016000,240.9,241,235.33,235.77,9812,17513.849999999977
1442102400,235.86,236.85,228.95,230.96,12576,15439.749999999976
1442188800,231.11,233.9,228.4,230.89,9551,12502.699999999977
1442275200,231.07,232.93,229.5,230.93,6830,11656.299999999977
1442361600,230.91,232.12,227.33,228.99,8881,11513.749999999976
1442448000,228.99,235.71,228.99,233.61,11232,10710.199999999977
1442534400,233.65,236.26,232.52,233.78,8647,10640.749999999976
1442620800,233.79,234.19,231.4,232.09,4959,10448.249999999976
1442707200,232.01,233.38,231.4,232.12,3460,10077.299999999977
1442793600,232.11,232.97,226.38,227.22,9756,10075.199999999977
1442880000,227.25,233.95,224.25,231.11,18834,10566.549999999977
1442966400,231.43,233,230.03,230.54,5696,10506.699999999977
1443052800,230.57,236.25,230.54,234.65,15348,10734.999999999976
1443139200,234.65,237.7,233.05,235.26,9848,10618.249999999976
1443225600,235.39,235.95,233.75,234.63,4763,9832.049999999977
1443312000,234.63,234.78,233,233.37,2567,9615.149999999976
1443398400,233.37,241.44,233.37,240.43,12466,9422.649999999976
1443484800,240.43,241.5,236.61,236.8,9431,9118.249999999976
1443571200,236.9,238.78,235.11,236.49,5138,8836.749999999976
1443657600,236.72,240.09,236.19,238.48,6087,8794.099999999977
1443744000,238.25,240,237.33,237.86,5597,8583.349999999977
1443830400,237.84,241.11,237.68,239.79,6206,8264.849999999977
1443916800,239.73,240.93,239.29,239.5,2069,7890.749999999976
1444003200,239.47,242.89,236.24,242,12190,8158.749999999976
1444089600,242.01,249.01,241.51,247.36,16259,8527.649999999976
1444176000,247.35,247.93,243.5,244,8786,8405.349999999977
1444262400,244,245.65,242.62,243,6032,8274.599999999977
1444348800,242.99,245.45,242.63,244.82,3549,8204.099999999977
1444435200,244.93,246.41,243.5,246.01,4174,8239.799999999977
1444521600,245.93,248.73,243.75,247.99,4845,7994.249999999976
1444608000,247.92,248.45,245.21,246.17,5193,7312.199999999977
1444694400,246.15,253.43,244,251.25,16731,7863.949999999977
1444780800,251.08,255.95,250.1,253.5,10115,7602.2999999999765
1444867200,253.5,257.5,253.44,255.19,10448,7632.2999999999765
1444953600,255.19,267.83,254.91,263.45,21954,8491.849999999977
1445040000,263.47,275.19,258.32,272.9,42764,10501.699999999977
1445126400,272.9,274.66,263.3,265.01,15330,10644.899999999976
1445212800,265.29,268.28,262.35,265.1,10883,10717.499999999976
1445299200,265.02,273.97,264.39,270.97,14426,11181.899999999976
1445385600,270.99,272.28,264.1,267.8,10575,11406.299999999977
1445472000,267.99,279.97,267.3,275.83,27234,12488.149999999976
1445558400,275.83,280.9,275.15,279.21,15840,12969.849999999977
1445644800,279.04,284.47,279,284.19,13898,13561.299999999977
1445731200,284.19,295.99,281.2,284.79,40008,14952.199999999977
1445817600,284.7,287.92,282.25,287.22,17138,14996.149999999976
1445904000,287.22,298.86,286.71,295.29,26818,15897.749999999976
1445990400,295.29,307.99,295.29,304.5,35615,17376.899999999976
1446076800,304.5,321.53,301.5,314.88,51225,19760.699999999975
1446163200,314.23,336,313.82,328.19,62804,22692.199999999975
1446249600,328.2,335.87,307.2,316,42929,24596.399999999976
1446336000,316,333.49,313.6,330.23,25658,25619.649999999976
1446422400,330.23,373.12,326.8,365.33,71218,28343.999999999978
1446508800,365.08,423.88,361.11,405,171798,36428.14999999998
1446595200,404.98,504,366.66,409.24,274460,49628.74999999998
1446681600,409.23,449.95,370,387.14,157910,56426.549999999974
1446768000,387.93,396.78,351.2,375.56,106638,59620.24999999998
1446854400,375.56,392.23,371.32,384.99,34404,60573.949999999975
1446940800,384.28,390.33,365.56,374.1,30825,61571.049999999974
1447027200,374.52,388.99,360,381.1,38111.95484961,62755.34774248048
1447113600,381.1,383.4,327.02,340.18,88482.2856965,66650.71202730548
1447200000,340.18,343.79,300.28,314.45,117017.9698756,71139.91052108548
1447286400,314.45,346.44,314.14,336.84,57236.75520543,73209.74828135698
1447372800,336.86,343.75,326.22,338.53,29935.63022952,74011.62979283297
1447459200,338.54,340.72,328.5,333.37,20324.6267692,73027.46113129298
1447545600,333.39,336.6,315,320.52,31597.16786234,73750.41952440998
1447632000,320.8,335,315.2,332.1,25747.01423725,73696.87023627249
1447718400,332.16,342.5,331.05,336.29,27167.97701984,73274.51908726447
1447804800,336.29,338.99,327.91,335.94,15625.53831987,71494.54600325797
1447891200,335.83,336.57,324.02,326.5,18932.55286081,69300.97364629847
1447977600,326.49,326.77,309.46,322.2,30160.0102475,68662.52415867346
1448064000,322.29,329.35,318.95,327.84,10478.85571603,67903.56694447497
1448150400,327.84,327.85,320.36,324.66,7051.90999031,64695.26244399047
1448236800,324.66,327.5,320.9,323.63,7775.67515729,56494.146201854965
1448323200,323.65,323.77,315.55,320.1,9618.01049014,43252.046726361965
1448409600,320.49,332.43,316.02,329.85,20613.11318494,36387.202385608965
1448496000,329.85,369.9,329.35,354,81494.12980721,35130.00887596946
1448582400,354,367,348.18,358.9,34902.85886155,35154.95181904696
1448668800,359,362.44,351,358.6,19427.17778835,34585.06070846446
1448755200,358.54,376,355.17,373.89,25800.68951778,33969.49744187296
1448841600,373.84,384.99,368.11,376.88,47490.86637799,31919.92647594746
1448928000,376.89,379.99,353.1,362.59,44084.16937647,28273.236450990964
1449014400,362.59,363.22,346.13,359.12,31554.77112127,26989.137246782968
1449100800,359.12,371.5,352.25,360.53,27383.799896,26861.545730106962
1449187200,360.62,364.4,354.31,363.17,14651.48749606,26577.888766449963
1449273600,363.04,395,362.08,389.79,46142.29540105,27305.145143385464
1449360000,390.01,407.57,386.01,390.6,60597.65466412,29047.677164728964
1449446400,390.88,404.24,384.53,396.7,33607.8316663,29369.669897051957
1449532800,397,422.39,388.37,422,33197.62322977,30248.274142546958
1449619200,422,426.59,405,418.73,52055.32070818,31904.412534915456
1449705600,418.86,421.82,411.09,414.94,21322.44367556,31462.534206318454
1449792000,414.88,458.99,414.8,457,75656.53043301,34721.41794216745
1449878400,456.32,475.04,402.5,435.61,104706.00184301,39604.12253480245
1449964800,435.61,443.92,415.24,433.36,33645.69541355,40897.623547615454
1450051200,432.91,450,427.3,442.59,27298.36713114,41781.64137966545
1450137600,442.55,467.29,442.51,466.01,41307.04150536,42816.33779568646
1450224000,466.43,469.99,440,454.94,67045.5154026,42093.90707545596
1450310400,454.94,458.56,446.21,455.57,17868.85558611,41242.20691168396
1450396800,455.71,466.6,450.1,463.52,27048.52648491,41623.274346511964
1450483200,463.51,467,452,462.44,21223.57972221,41394.418856733464
1450569600,462.45,462.78,431.5,442.62,46322.86552648,41336.018814157964
1450656000,442.62,447.45,424.37,437.52,43194.51233542,41291.53596210546
1450742400,437.81,443.64,433,435.65,18516.12084867,40639.603448475464
1450828800,435.05,445.76,433.62,442.62,16464.78677728,40093.65279253946
1450915200,442.62,459.1,442.45,456.13,19865.73831933,40354.36533370297
1451001600,456.02,460,445,455.47,15176.72802625,38806.08696496297
1451088000,455.3,460.05,405.5,416.51,96490.88016882,40600.74824019797
1451174400,416.35,424.89,407,422.32,27798.81551057,40310.29743241148
1451260800,421.82,429,417.01,420.24,24284.33007675,39864.632774760474
1451347200,420.11,433.55,418.01,431.79,22073.56319995,38365.54489934898
1451433600,431.77,434,420,423.55,22247.59645834,38411.80253848798
1451520000,423.51,432.59,412.5,429.02,21403.65928245,35699.15898095998
1451606400,429.17,436.49,426.26,433.98,13068,31117.258888809483
1451692800,433.89,435.8,430,432.7,6347.95293077,29752.371764670483
1451779200,432.66,433.07,421.73,428.39,19196.85336333,29347.296076279985
1451865600,428.63,435.67,426.97,432.9,12950.38203253,27929.46310263848
1451952000,432.61,434.91,427.91,431.84,11172.00381736,25135.787523376486
1452038400,431.99,432.24,425.03,428.89,9426.11476429,24713.650482285484
1452124800,428.2,462,427.11,458.78,55423.37933374,26132.393124726987
1452211200,458.41,465,446.55,454,29967.95308686,26569.611792959488
1452297600,454,456.01,447.07,449.23,8950.47934709,24700.992483989987
1452384000,449.23,450.26,441.01,449.35,13778.25596663,23230.179665550488
1452470400,449.34,452.49,443.42,449.26,14814.61191992,23045.10421911299
1452556800,449.26,449.98,427.01,432.04,20739.28807898,23258.82928419799
1452643200,431.99,436.36,416,431.11,33147.73111104,23922.92892378349
1452729600,431.09,435,426,429.25,13304.53778624,23829.319411782988
1452816000,429.27,429.43,357.02,359.16,123890.17071937,25199.283939310484
1452902400,359.16,392.5,352.5,388.4,74058.13053727,27512.249690645483
1452988800,388.43,393.31,378.76,382.02,20714.98430076,27333.782401845983
1453075200,382.11,390,375.01,387.1,19467.04404336,27203.456444016483
1453161600,387.04,388.61,377.41,378.93,17187.63603905,26950.458423051983
1453248000,378.94,428,375.01,419.55,82802.50152946,30020.40053540248
1453334400,419.65,424.57,405,411.01,29020.24647563,30818.012859183982
1453420800,411,411.2,371.25,380.96,62211.76956285,33611.20369078798
1453507200,381,394.81,379.85,385.57,21470.9185035,33724.90694779648
1453593600,385.55,407.33,385.1,402.77,23219.92783657,34238.38423799848
1453680000,402.76,402.77,384,390.96,22662.14733551,34812.89141390598
1453766400,390.91,398,386.66,391.41,13322.87042933,35007.729197157976
1453852800,391.23,396.99,389.66,394.97,8538.43203577,32663.48183225948
1453939200,394.7,395.48,375.01,378.39,25024.08113803,32416.28823481798
1454025600,378.15,386,360.03,377.6,62204.81102894,35079.004818910485
1454112000,377.4,380.6,374,376.56,10501.94797821,34915.189419489485
1454198400,376.31,378.9,362.57,365.52,14887.77869032,34918.84775800949
1454284800,365.58,379.27,363.23,371.42,24797.19675821,35121.743191970985
1454371200,371.22,374.8,369.69,372.9,10443.46213864,33986.529743350984
1454457600,372.9,374,365.65,368.98,13195.15019691,33981.060363884484
1454544000,369,393.89,368.65,389.96,37332.16820657,29653.160238244483
1454630400,389.98,393,384.19,386.54,16864.09936866,26793.458679813986
1454716800,386.54,386.54,365,373.75,40202.13384862,27767.816157206988
1454803200,373.71,377.8,369.17,372.01,13056.06239366,27447.26707472198
1454889600,372.26,377,369.01,370.49,16878.20552178,27431.79554885848
1454976000,370.29,377.96,370.04,374.31,9216.51889935,23752.49641735298
1455062400,374.43,387,373.13,381.17,33532.2458584,23978.09638649148
1455148800,380.97,383.23,372.25,377.99,14521.32801995,21593.57430934648
1455235200,378,383.53,377.04,382.94,10146.83584539,21027.37017644098
1455321600,382.94,393,382.55,393,14755.53765596,20604.150667410482
1455408000,392.99,408.66,392.93,408.3,29423.67609438,20942.22710535398
1455494400,408.3,412.5,395.23,399.9,30123.79039258,21782.27310351648
1455580800,400.08,408.77,398.66,407.27,13991.05677749,22054.90434060248
1455667200,407.37,421.9,405.16,414.88,30400.76489386,22323.73852839398
1455753600,414.89,426.21,412.51,421.5,25228.63442946,20474.92969841998
1455840000,421.51,422.54,412,419.85,13268.55624694,20613.260111856478
1455926400,419.72,445.96,419.72,438.7,47476.95701137,22242.719027908977
1456012800,438.73,451.6,428.01,440.49,43012.36409704,23153.47739485048
1456099200,440.49,442.5,433.01,440.27,16337.46643989,23448.17760991298
1456185600,440.25,442.67,416.24,421.4,32380.77738193,24407.458969163978
1456272000,421.5,427.5,409.69,426.36,22426.1089971,23662.156008690472
1456358400,426.36,430,419.5,424.88,13595.73030854,23498.73755568447
1456444800,424.89,435.9,419.83,435.49,18860.34189385,22431.647957945974
1456531200,435.49,438.6,431.81,434.3,11592.3533682,22358.46250667297
1456617600,434.03,437.89,422.1,434.45,19852.27109852,22507.165785509973
1456704000,434.46,445,430.51,438.99,20389.4604615,23065.812863617473
1456790400,439.53,442.79,427.26,434.82,19606.97987538,22369.54956446647
1456876800,434.99,436.45,421.11,422.09,16438.31920699,22465.39912381847
1456963200,421.7,424.43,416.4,420.56,20874.05140094,23001.75990159597
1457049600,420.19,423.99,407.5,408.82,21749.41985638,23351.45401161697
1457136000,408.71,410.14,389,397.36,46947.50570167,24227.64549198147
1457222400,397.37,409.5,392.01,403.75,19707.14850419,23706.813397561975
1457308800,403.77,415.8,401.51,412.7,15306.22132996,23772.571625185472
1457395200,412.62,416,406,411.35,10227.45551185,22763.906156084973
1457481600,411.34,414.5,407.47,413.05,9027.75321885,21953.862095554476
1457568000,412.9,418.24,410.68,416.51,13709.0829209,21975.888429252478
1457654400,416.64,423.6,415.5,420.47,15464.77864272,20375.27951081998
1457740800,420.49,421.81,406.38,410.01,17020.42554464,19075.682583199978
1457827200,410.01,416,410,411.87,7628.34253455,18640.226387932977
1457913600,412,417.99,411.7,415.91,9210.43225833,17481.709131752978
1458000000,415.99,418.82,412.78,415.5,9632.10565434,16842.00896461498
1458086400,415.52,418,413.96,417.28,7066.70644687,16515.55777153148
1458172800,417.28,420.6,416.67,418.75,8308.82137815,15987.981745746481
1458259200,418.71,418.86,403.01,407.86,21090.86035596,16462.90709513448
1458345600,407.5,412,404,408.68,8938.09064072,15917.198072244477
1458432000,408.7,413.2,407.92,411.25,5655.49614233,15180.499856285978
1458518400,410.81,412.14,406,411.88,7818.38780855,14591.070252944477
1458604800,411.85,418.68,409.88,417.7,10196.10581226,14278.959583207976
1458691200,417.7,419.72,415.83,418.12,7195.02123426,13595.008074873977
1458777600,418.12,418.13,414,415.3,7559.67108645,12885.520636377476
1458864000,415.3,417.03,413.03,416,3690.24588071,10722.657645329475
1458950400,416.02,419.4,413.2,416.71,5039.73935935,9989.287188087475
1459036800,416.72,431,415.79,427.36,22409.50689653,10344.451466415976
1459123200,427.34,427.99,422.38,424.06,9241.01649978,10295.129515812476
1459209600,424.03,426.41,406.51,416,23306.73060099,11009.078384919476
1459296000,415.87,416,408.58,413.12,9037.93067534,10775.520772641477
1459382400,413.04,418.25,413.04,416.02,7268.31765998,10365.697723504478
1459468800,416.34,417.9,414,417.9,5456.7694388,9787.514918212477
1459555200,417.89,422.8,417.53,420.3,6070.78823925,9709.637203447477
1459641600,420.31,421.82,416,420.6,4254.11994828,9461.821587944976
1459728000,420.99,421.2,416.24,420.46,5751.29314231,9267.780962343477
1459814400,420.46,425,419.61,423.75,7261.82082659,9277.536681329477
1459900800,423.75,424.68,421.69,422.57,5680.19307292,9146.105266067976
1459987200,422.52,422.86,417.78,422.28,7727.14024566,8477.919260552977
1460073600,422.29,424.49,415.5,418.5,9847.57852609,8523.393654821475
1460160000,418.23,418.76,412,418.47,6326.97349848,8556.967522628975
1460246400,418.48,422.9,417.49,421.32,4248.02175638,8378.449220020475
1460332800,421.32,423.9,418.8,423.74,6404.83931498,8188.885895156474
1460419200,423.75,430,423.56,426.59,14772.70507204,8567.770087045476
1460505600,426.78,427.68,423,424.75,6666.45445863,8523.109255654475
1460592000,424.77,426.49,424.01,426.01,4132.51666236,8545.222794736976
1460678400,426.01,432.49,426.01,431.48,15836.34443291,9085.053048414975
1460764800,431.06,435.67,430.47,432.04,7705.23014102,8349.839210639475
1460851200,432.52,433.49,426.37,428.51,8483.81721242,8311.979246271474
1460937600,428.51,430.91,426.52,430.03,7577.09982223,7525.497707333474
1461024000,430.04,439,428.54,437.76,12049.76316525,7676.0893318289745
1461110400,437.81,446.61,436.6,443.85,21245.46997579,8374.946947619475
1461196800,443.82,454.5,442.01,452.26,17836.12814867,8993.914883112975
1461283200,452.01,453.15,444.51,447.8,12208.12421693,9300.781681996976
1461369600,447.79,454.95,445.67,453.69,10158.08874212,9595.980121688975
1461456000,453.41,464.99,450.18,463.02,24137.22663276,10515.276796211476
1461542400,463.33,471.58,455,461.77,25926.48595858,11448.510052810976
1461628800,461.77,471.99,461.77,468.14,18688.00355847,12098.900577088476
1461715200,468.14,470.17,443,444.85,40283.22481017,13726.704805313977
1461801600,445.14,450.83,435,450.46,25328.14705238,14500.733231628477
1461888000,450.52,457.49,445.8,455.32,13419.02987373,14855.336050390975
1461974400,455.33,455.98,445.01,446.6,10583.37006179,15172.103465661476
1462060800,446.79,452.99,445.69,451.11,3901.33894339,15046.928447081975
1462147200,451.12,452.5,436,443.73,29738.73405782,15795.229896370973
1462233600,443.99,452,440.1,450.39,12157.57208576,16069.785777727473
1462320000,450.21,450.98,445.07,447.38,7045.36356893,16215.428123055975
1462406400,447.22,451.68,445.51,448.4,10788.7269655,15963.047249685475
1462492800,448.32,466,448,461.18,26539.51960908,16904.761723088475
1462579200,461.36,463.05,458.3,460.2,7810.85492378,16871.113608656477
1462665600,460.34,461.62,456.04,459.87,6454.87189054,16815.002212071977
1462752000,459.88,465.4,457.8,461.56,15120.94676186,16968.561391902476
1462838400,461.23,465,445.01,450.7,22571.93908811,17034.884847518475
1462924800,450.7,454.68,450.01,452.28,8033.34446993,16544.745663581474
1463011200,452.28,456.75,445.91,455.01,18088.01160416,16838.740032942973
1463097600,455,457.66,452,455.76,7127.4179047,16687.20649107197
1463184000,455.75,458.86,454,455.8,3608.80902931,15660.785610899471
1463270400,455.8,460.67,454.31,457.89,5644.05214257,14646.663920098974
1463356800,457.95,458.95,451,453.01,8789.98783702,14151.763134026474
1463443200,453,454.91,451,453.24,7609.40911048,12518.072349041973
1463529600,452.71,457,451.53,453.52,7162.25703935,11609.777848390473
1463616000,453.52,454.71,433,434.55,30396.81255832,12458.666982619972
1463702400,434.99,443.14,433,441.57,14241.01574461,12641.549266760974
1463788800,441.57,442.16,435.3,440.81,6222.70927608,12757.617783395473
1463875200,440.88,441,435.1,437.48,7236.70601612,11632.516381310474
1463961600,437.4,444.4,436.51,443.51,7873.12727321,11418.294140682974
1464048000,443.53,447.85,442.39,445.03,8329.83371687,11482.517648079973
1464134400,445,450.51,442.5,449.09,12353.39238932,11560.750919270973
1464220800,449.09,454.8,446.01,453.95,9517.72213874,10709.661045753974
1464307200,453.58,482.31,453.58,472.01,59125.78988888,13275.407794008972
1464393600,472.01,543,471,526.02,74521.63290883,16678.745844923473
1464480000,527,570,512.11,531,83566.13453369,20101.005233514974
1464566400,529.97,548.5,521.11,532.89,32596.67572372,20602.24206529547
1464652800,533.14,546.5,518,530.69,49880.61185907,22694.605434752473
1464739200,530.69,546.12,523.75,536.79,27816.55857122,23181.032783105475
1464825600,536.91,544,532.37,538.8,16882.36888074,23668.780331907477
1464912000,538.9,579.94,535.65,570.87,48446.29176567,25910.654468725475
1464998400,570.82,593.89,560.1,572.87,39118.52413897,27584.378068545473
1465084800,573.08,586.47,564.64,574.02,28143.3010814,28552.043730764475
1465171200,574.01,588.6,573.93,585.34,27464.29482278,29544.788016379473
1465257600,585.59,592.08,561.3,576.88,36112.75303373,30992.31281609847
1465344000,577.23,585.15,570.62,583.05,18084.17616181,30376.680996272975
1465430400,583.26,584.05,569.97,575.52,21873.89242094,30758.324830089474
1465516800,575.52,582.43,572.5,580.09,16178.04239366,31256.091485968478
1465603200,580.08,615,579.29,614.51,28441.70390659,32316.341380491976
1465689600,614.51,685,601.34,672,116432.04033205,37744.287033433975
1465776000,671.98,719,658,705.87,117683.17615468,43211.95415532447
1465862400,705.87,705.88,656.51,684.5,65715.57001588,45880.06303665247
1465948800,684.5,699.4,667.89,696.99,34104.05155346,47109.37950738847
1466035200,698,779,697.31,769.5,123792.1032712,50342.69517650447
1466121600,769.46,780,702.01,747.95,97376.65112633,51485.446087379474
1466208000,747.7,789.78,720,757.6,66955.08891918,50654.89380665397
1466294400,757.63,775,739,767.3,26699.53099623,50360.036570279466
1466380800,767.31,767.77,721,743.9,46264.53575532,50179.232765091976
1466467200,742.98,742.98,635.37,668.6,102133.4348182,53895.076577440974
1466553600,669,688.32,588.88,605.85,100527.2433868,58077.320302743974
1466640000,605.87,639,555.56,625.8,122946.99426802,61802.35542786147
1466726400,625.8,679.99,625.79,665.5,92367.9234856,64464.825395192966
1466812800,665.99,698,640.11,664.87,55625.81219037,65838.95095064146
1466899200,664.38,668.01,614.33,627.42,45122.51971258,66721.86219513146
1466985600,627.75,662.33,616.07,662.33,46177.3671535,67225.09290111996
1467072000,662.28,664.26,631.65,646.61,35578.38730778,68099.80345841846
1467158400,646.22,646.25,621.58,640,33257.97319888,68669.00749731546
1467244800,640.29,677.47,635.57,674.74,40248.02350794,69872.50655302947
1467331200,674.57,690.62,667.61,674.75,41619.56329068,70531.39952223397
1467417600,675.04,706,673.36,705.99,29202.51844593,66169.92342792798
1467504000,705.99,706.98,644.1,659.29,44643.74663785,62517.95195208647
1467590400,659.33,684.44,644.46,681.34,23524.41815513,60408.394359048965
1467676800,681.35,682.7,655.3,667.8,17224.60025349,59564.42179405047
1467763200,667.77,682.9,666.71,677.04,15922.73770491,54170.953515735964
1467849600,677.35,682,610.1,640.51,75728.0266775,53088.52229329447
1467936000,640.33,666.66,633.75,664.8,32848.48926517,51383.192310593964
1468022400,664.42,664.43,620,648.11,46883.15867776,52392.37369467047
1468108800,648.12,651.47,636.09,649.72,10274.86472204,50592.89014300647
1468195200,649.08,662.6,643.4,647.95,13920.79217791,46182.25801099197
1468281600,648.19,679.9,645.45,667.19,30215.61142126,42666.67641271497
1468368000,667.07,669.87,652.51,653.7,17511.79159888,37394.91627925797
1468454400,653.61,667.5,649.89,659.78,20197.93077118,33786.41664353696
1468540800,660.18,669.95,658.11,665.5,9472.16958378,31478.734513207462
1468627200,665.5,669.65,659.12,665.33,5924.14414457,29518.815734806958
1468713600,665.33,689.96,663.61,683.2,20414.44362783,28230.669558523463
1468800000,683.18,686.74,666.02,674.3,18078.66362513,27355.68337439096
1468886400,674.31,678.59,665,675,10947.29773507,26240.14960120046
1468972800,675.3,676,661,665.85,12852.469112,24870.37188140346
1469059200,665.91,668,654.97,665.01,10702.00559668,23324.49399670346
1469145600,665.01,668,639.41,648.04,27841.92311271,23256.46423004246
1469232000,648.11,657.13,644.97,654.03,10004.54716873,21524.50425658646
1469318400,654.9,664.15,650.52,661.82,14018.78565419,21049.22263153946
1469404800,661.73,664.41,646.22,654.17,14838.34110467,20929.90967409846
1469491200,653.91,657.61,640.56,648.47,20359.80927185,21151.76325244546
1469577600,648.1,662.78,646.44,655.51,13286.86440084,18029.705138612462
1469664000,655.5,659.67,652.52,655.93,8880.2024211,16831.29079640896
1469750400,656.52,660.49,654.54,658.34,9227.871506,14948.526437820963
1469836800,658.32,660.46,647.79,654.99,8090.96048528,14839.331225982964
1469923200,654.99,655.17,621.25,622.83,33255.80467914,15806.081851044462
1470009600,622.83,627.35,605.01,608.29,31426.51602985,15866.627081473964
1470096000,608.24,615.29,595,604.1,33013.96233766,16641.735618412964
1470787200,609,609.29,584.8,590.28,10997.44067644,16181.711113675963
1470873600,590.5,599.75,584.59,591.27,15295.56242806,16472.880755889964
1470960000,591.26,593,584,585.5,6287.98760026,16491.072928674464
1471046400,585.5,590.02,582,583.73,6420.32283696,15791.366889130964
1471132800,583.73,583.75,564,569.41,7530.30904219,15263.949159983964
1471219200,569.65,575.75,562.99,564.64,7650.16951653,15099.092749056965
1471305600,564.55,579,564,574.17,6221.58467139,14767.548527026465
1471392000,574.23,578.5,569,571.83,5033.03121331,14484.099807857967
1471478400,571.95,578.75,569.71,572.21,6000.6229885,13392.034801647465
1471564800,572.33,577.25,570.82,573.51,2942.51726681,13038.933306551466
1471651200,573.61,582.75,571.25,582.1,3326.81486245,12504.334766964466
1471737600,582.01,584.27,580,581.42,2425.60721087,11883.698072274467
1471824000,581.5,589.99,581.28,588.01,4623.22707838,11096.868962600965
1471910400,588.01,590.69,581.1,583.54,4803.80673527,10672.716079322465
1471996800,583.55,586.91,580,580.32,5052.56705987,10481.334311260964
1472083200,580.23,581.14,574.01,577.2,3571.55271552,10198.518371736964
1472169600,576.89,579.51,575.06,578.02,1769.10070238,9882.425382591964
1472256000,578.09,578.99,567.23,568.55,2258.285485,8332.549422884966
1472342400,568.45,574.54,568.18,574.17,1518.12951235,6837.130097009965
1472428800,574.26,578.1,573.01,574.78,2800.79053777,5326.471507015465
1472515200,574.75,580.28,574.07,579.49,3195.79981424,4936.389463905465
1472601600,579.37,579.52,572.02,576.15,3511.25386186,4347.174035595464
1472688000,576.27,577.98,571.43,572.73,3616.49453131,4213.599382147964
1472774400,572.73,581.23,570.61,579.85,5670.91686647,4176.129083623464
1472860800,579.85,615,576.04,609.89,8205.25257421,4209.876260224464
1472947200,610,618.65,601.83,614.52,5061.10388377,4080.422978586464
1473033600,614.51,615.68,603.84,611.5,5077.20791116,4023.2041405749646
1473120000,612.24,617.53,609.7,615.23,3089.90030138,3926.0475949784645
1473206400,615.3,620.85,610.83,619.75,5526.08815432,3902.320853269464
1473292800,619.95,636.16,617.12,631.73,8271.43993824,4168.766986840964
1473379200,631.73,633.81,621.24,626.25,4272.0667237,4216.029579903464
1473465600,626.36,629.65,624.68,628,4044.14425778,4296.956432248964
1473552000,628,635,595.36,612.08,9640.78154317,4547.834155488464
1473638400,612.08,615.21,608.01,611.62,4972.78278704,4556.282958076963
1473724800,611.64,640,610,614.23,7273.90802996,4667.350006581464
1473811200,614.25,617.38,612.01,613.88,5932.2014428,4785.3824429454635
1473897600,613.88,617.93,611,611.81,4374.86124848,4915.670470250463
1473984000,611.81,614.22,609.54,610.01,3703.33212784,4987.922802392463
1474070400,610,610.75,604.96,607.69,3566.49931965,5090.341292757463
